flight_date,flight_month,flight_year,airport_name,origin_state_abbr,operator,aircraft_type,engines,flight_phase,altitude,conditions_sky,conditions_precipitation,wildlife_species,pilot_warned,wildlife_size,latitude,longitude,elevation_ft,nearest_turbine_km,avg_temp_c,avg_humidity_pct,avg_wind_speed_kmh,avg_visibility_km,total_precip_mm,avg_pressure_hpa,season,migration_density,is_peak_migration,risk_target
2024-09-01,9,2024,CENTRAL ILLINOIS REGNL ARPT,IL,UNKNOWN,Unknown,2.0,Unknown,0.0,Unknown,No Precipitation,Killdeer,Unknown,Small,38.89030075069999,-90.0459976196,544.0,65.37,20.90277777777778,65.28125,18.3062425,16.0692599,0.0,993.863135125,Fall,0.3979,0,1
2024-09-01,9,2024,DENVER INTL AIRPORT,CO,UNITED AIRLINES,A  ,2.0,Landing Roll,0.0,No Cloud,No Precipitation,Unknown bird - small,Unknown,Small,39.861698,-104.672997,5431.0,14.11,22.962962962962965,24.87878787878788,18.87316909090909,16.069991418181814,0.0,841.6205328787879,Fall,0.4463,0,2
2024-08-20,8,2024,DENVER INTL AIRPORT,CO,SOUTHWEST AIRLINES,A  ,2.0,Approach,2000.0,Some Cloud,No Precipitation,Unknown bird - small,Unknown,Small,39.861698,-104.672997,5431.0,14.11,25.850694444444443,42.0625,15.79164875,16.0692599,0.0,838.62890103125,Summer,0.4015,0,0
2024-09-02,9,2024,CHICAGO O'HARE INTL ARPT,IL,AMERICAN AIRLINES,A  ,2.0,Landing Roll,0.0,No Cloud,No Precipitation,Unknown bird,No,Unknown,41.9786,-87.9048,680.0,4.16,19.166666666666668,60.46875,8.499326875,16.0692599,0.0,1001.06979634375,Fall,0.3979,0,2
2024-09-02,9,2024,LONG ISLAND MAC ARTHUR,NY,SOUTHWEST AIRLINES,A  ,2.0,Approach,0.0,Some Cloud,No Precipitation,Unknown bird,Yes,Unknown,40.7952,-73.1002,99.0,48.52,23.038194444444446,50.875,23.23484625,16.0692599,0.0,1015.3878765625,Fall,0.3692,0,2
2024-09-02,9,2024,WESTCHESTER COUNTY ARPT,NY,JETBLUE AIRWAYS,A  ,2.0,Approach,2000.0,No Cloud,No Precipitation,Tennessee warbler,No,Small,41.066998,-73.707573,439.0,51.55,23.038194444444446,50.875,23.23484625,16.0692599,0.0,1015.3878765625,Fall,0.3692,0,0
2024-09-02,9,2024,DENVER INTL AIRPORT,CO,AMERICAN AIRLINES,A  ,2.0,Take-off Run,0.0,No Cloud,No Precipitation,Unknown bird,Yes,Unknown,39.861698,-104.672997,5431.0,14.11,23.98989898989899,22.151515151515152,17.068757575757576,16.069991418181814,0.0,838.4906875757575,Fall,0.4463,0,2
2024-09-02,9,2024,CHICAGO MIDWAY INTL ARPT,IL,SOUTHWEST AIRLINES,A  ,2.0,Climb,6000.0,No Cloud,No Precipitation,American white pelican,Yes,Large,41.785999,-87.752197,620.0,8.59,19.166666666666668,60.46875,8.499326875,16.0692599,0.0,1001.06979634375,Fall,0.3979,0,1
2024-09-03,9,2024,DENVER INTL AIRPORT,CO,UFS-UNITED EXPRESS,Unknown,2.0,Take-off Run,0.0,No Cloud,No Precipitation,Horned lark,Unknown,Small,39.861698,-104.672997,5431.0,14.11,25.27777777777778,22.84375,14.936686875,16.0692599,0.0,836.76638653125,Fall,0.4463,0,2
2024-05-11,5,2024,CHICAGO O'HARE INTL ARPT,IL,SPIRIT AIRLINES,A  ,2.0,Approach,0.0,No Cloud,No Precipitation,Mourning dove,Yes,Small,41.9786,-87.9048,680.0,4.16,14.67013888888889,63.34375,15.4898975,16.0692599,0.0,985.0373561875,Spring,0.9753,1,2
2024-05-11,5,2024,CHICAGO O'HARE INTL ARPT,IL,UNITED AIRLINES,A  ,2.0,Approach,0.0,No Cloud,No Precipitation,Chimney swift,Yes,Small,41.9786,-87.9048,680.0,4.16,14.67013888888889,63.34375,15.4898975,16.0692599,0.0,985.0373561875,Spring,0.9753,1,2
2024-05-21,5,2024,CHICAGO O'HARE INTL ARPT,IL,UNITED AIRLINES,A  ,2.0,Climb,0.0,Some Cloud,No Precipitation,Mallard,Unknown,Medium,41.9786,-87.9048,680.0,4.16,25.13468013468013,61.96969696969697,24.18886787878788,15.138524933333333,0.0,982.2685975454546,Spring,0.9753,1,2
2024-07-06,7,2024,CHICAGO O'HARE INTL ARPT,IL,AMERICAN AIRLINES,A  ,2.0,Approach,0.0,Some Cloud,No Precipitation,Barn swallow,Yes,Small,41.9786,-87.9048,680.0,4.16,22.627627627627625,66.02702702702703,8.786126486486486,16.072522075675675,0.0,989.4482435675676,Summer,0.3082,0,1
2024-07-11,7,2024,CHICAGO O'HARE INTL ARPT,IL,UNITED AIRLINES,A  ,2.0,Climb,100.0,Overcast,No Precipitation,European starling,Yes,Small,41.9786,-87.9048,680.0,4.16,22.32732732732733,77.43243243243244,10.699936216216216,16.072522075675675,0.0,993.6858072702704,Summer,0.3082,0,0
2024-07-29,7,2024,CHICAGO O'HARE INTL ARPT,IL,FRONTIER AIRLINES,A  ,2.0,Climb,0.0,Overcast,Rain,Barn swallow,Unknown,Small,41.9786,-87.9048,680.0,4.16,24.002849002849,85.58974358974359,11.636766153846157,15.311013169230767,4.826,985.9952052820514,Summer,0.3082,0,2
2024-07-15,7,2024,LA GUARDIA ARPT,NY,UNKNOWN,Unknown,2.0,Unknown,0.0,Unknown,No Precipitation,Black-crowned night heron,Unknown,Medium,40.777199,-73.872597,21.0,17.1,26.15497076023392,83.3157894736842,15.415783157894737,14.748982123076924,11.43,1010.730476368421,Summer,0.3571,0,2
2022-06-24,6,2022,DENVER INTL AIRPORT,CO,SKYWEST AIRLINES,A  ,2.0,Approach,0.0,Some Cloud,No Precipitation,Mourning dove,Yes,Small,39.861698,-104.672997,5431.0,14.11,23.4006734006734,34.06060606060606,12.87472,16.069991418181814,0.0,833.5034586666667,Summer,0.4417,0,1
2022-10-25,10,2022,CHICAGO EXECUTIVE ARPT,IL,BUSINESS,A  ,2.0,Approach,0.0,Unknown,No Precipitation,Unknown bird,Unknown,Unknown,42.114222,-87.901494,647.0,17.91,14.371584699453551,85.31147540983606,14.721503606557375,9.443659885245902,33.02,980.7040954590163,Fall,0.2826,0,2
2023-10-28,10,2023,JOHN F KENNEDY INTL,NY,JETBLUE AIRWAYS,A  ,2.0,Approach,0.0,Unknown,No Precipitation,Unknown bird,Unknown,Unknown,40.639801,-73.7789,13.0,19.57,20.86805555555556,70.5625,15.8922325,16.0692599,0.0,1015.6418558125,Fall,0.3136,0,2
2023-05-22,5,2023,FRANCIS S GABRESKI ARPT,NY,UNKNOWN,Unknown,2.0,Unknown,0.0,Unknown,No Precipitation,Purple martin,Unknown,Small,40.8437004089,-72.6317977905,67.0,14.85,16.944444444444446,69.09375,15.439605625,16.0692599,0.0,1021.13415709375,Spring,0.9633,1,2
2023-06-23,6,2023,ROCKY MOUNTAIN METROPOLITAN ARPT,CO,UNKNOWN,Unknown,2.0,Unknown,0.0,Unknown,No Precipitation,Vesper sparrow,Unknown,Small,39.908802,-105.116997,5673.0,8.79,19.72222222222222,74.07317073170732,14.56069523809524,14.3150793,0.0,830.5927758333333,Summer,0.4889,0,2
2023-08-11,8,2023,JOHN F KENNEDY INTL,NY,UNKNOWN,Unknown,2.0,Unknown,0.0,Unknown,No Precipitation,Yellow-bellied flycatcher,Unknown,Small,40.639801,-73.7789,13.0,19.57,24.35763888888889,68.0625,17.250113125,16.0692599,0.0,1007.70500425,Summer,0.2891,0,1
2023-09-21,9,2023,ALBANY INTL,NY,UNKNOWN,Unknown,2.0,Unknown,0.0,Unknown,No Precipitation,American golden-plover,Unknown,Small,42.748299,-73.801697,285.0,48.16,17.864583333333332,64.4375,11.56713125,16.0692599,0.0,1023.84326909375,Fall,0.3119,0,0
2023-06-26,6,2023,ALBANY INTL,NY,UNKNOWN,Unknown,2.0,Unknown,0.0,Unknown,No Precipitation,American kestrel,Unknown,Small,42.748299,-73.801697,285.0,48.16,22.46612466124661,90.04878048780488,15.15134731707317,14.227350643902438,0.254,1006.9554557317074,Summer,0.4655,0,1
2024-08-17,8,2024,PEORIA INTL ARPT,IL,UNKNOWN,Unknown,2.0,Unknown,0.0,Unknown,No Precipitation,American kestrel,Unknown,Small,40.664167,-89.693333,661.0,35.79,23.301587301587304,79.2,13.748361714285714,16.07132905142857,6.604,984.3558452,Summer,0.3078,0,0
2024-08-12,8,2024,DENVER INTL AIRPORT,CO,UNKNOWN,Unknown,2.0,Unknown,0.0,Unknown,No Precipitation,White-tailed jackrabbit,Unknown,Large,39.861698,-104.672997,5431.0,14.11,21.486486486486488,65.45945945945945,15.571451891891892,12.779899427027027,2.286,836.5115492432433,Summer,0.4015,0,2
2021-08-11,8,2021,UNIV OF ILLINOIS -WILLARD ARPT,IL,UNKNOWN,Unknown,2.0,Unknown,0.0,Unknown,No Precipitation,Horned lark,Unknown,Small,40.0392,-88.2781,755.0,6.22,26.430555555555557,78.025,21.8467905,15.27505061,5.588,985.59187755,Summer,0.2451,0,2
2021-08-15,8,2021,CHICAGO O'HARE INTL ARPT,IL,UNKNOWN,Unknown,2.0,Unknown,0.0,Unknown,No Precipitation,American kestrel,Unknown,Small,41.9786,-87.9048,680.0,4.16,21.746031746031747,56.60714285714285,9.828469285714286,16.079605657142857,0.0,998.15054675,Summer,0.2451,0,0
2021-08-16,8,2021,CHICAGO O'HARE INTL ARPT,IL,UNKNOWN,Unknown,2.0,Unknown,0.0,Unknown,No Precipitation,Killdeer,Unknown,Small,41.9786,-87.9048,680.0,4.16,22.380952380952383,59.10714285714285,9.311181428571428,16.079605657142857,0.0,994.35295225,Summer,0.2451,0,0
2021-08-23,8,2021,CHICAGO O'HARE INTL ARPT,IL,UNKNOWN,Unknown,2.0,Unknown,0.0,Unknown,No Precipitation,Barn swallow,Unknown,Small,41.9786,-87.9048,680.0,4.16,25.297619047619047,72.10714285714286,9.311181428571428,16.022129228571426,0.0,990.4948865,Summer,0.2451,0,0
2021-08-10,8,2021,CHICAGO O'HARE INTL ARPT,IL,UNKNOWN,Unknown,2.0,Unknown,0.0,Unknown,No Precipitation,Mourning dove,Unknown,Small,41.9786,-87.9048,680.0,4.16,26.710526315789476,81.10526315789474,15.458134210526316,14.770353115789472,19.558,987.4891471052632,Summer,0.2451,0,1
2021-08-12,8,2021,CHICAGO O'HARE INTL ARPT,IL,UNKNOWN,Unknown,2.0,Unknown,0.0,Unknown,No Precipitation,Killdeer,Unknown,Small,41.9786,-87.9048,680.0,4.16,25.6989247311828,74.80645161290323,15.626172258064516,16.080940593548387,0.0,988.4981648387096,Summer,0.2451,0,0
2021-08-14,8,2021,CHICAGO O'HARE INTL ARPT,IL,UNKNOWN,Unknown,2.0,Unknown,0.0,Unknown,No Precipitation,European starling,Unknown,Small,41.9786,-87.9048,680.0,4.16,21.88492063492064,51.67857142857143,10.748092142857145,16.079605657142857,0.0,999.517197,Summer,0.2451,0,0
2021-09-14,9,2021,CHICAGO O'HARE INTL ARPT,IL,ENVOY AIR,A  ,2.0,Take-off Run,0.0,No Cloud,No Precipitation,Unknown bird,No,Unknown,41.9786,-87.9048,680.0,4.16,24.305555555555557,65.10714285714286,21.611137142857142,16.079605657142857,0.0,985.971637,Fall,0.3126,0,2
2024-09-01,9,2024,SCOTT AFB/MIDAMERICA ARPT,IL,UNKNOWN,Unknown,2.0,Unknown,0.0,Unknown,No Precipitation,Killdeer,Unknown,Small,38.5452,-89.835197,459.0,100.92,20.90277777777778,65.28125,18.3062425,16.0692599,0.0,993.863135125,Fall,0.3979,0,1
2024-09-01,9,2024,CHICAGO O'HARE INTL ARPT,IL,UNKNOWN,Unknown,2.0,Unknown,0.0,Unknown,No Precipitation,Black-crowned night heron,Unknown,Medium,41.9786,-87.9048,680.0,4.16,20.90277777777778,65.28125,18.3062425,16.0692599,0.0,993.863135125,Fall,0.3979,0,2
2024-09-01,9,2024,DENVER INTL AIRPORT,CO,UNKNOWN,Unknown,2.0,Unknown,0.0,Unknown,No Precipitation,Western meadowlark,Unknown,Small,39.861698,-104.672997,5431.0,14.11,22.962962962962965,24.87878787878788,18.87316909090909,16.069991418181814,0.0,841.6205328787879,Fall,0.4463,0,1
2024-09-02,9,2024,GRAND JUNCTION REGIONAL ARPT,CO,UNKNOWN,Unknown,2.0,Unknown,0.0,Unknown,No Precipitation,Horned lark,Yes,Small,39.122402,-108.527,4858.0,295.95,23.98989898989899,22.151515151515152,17.068757575757576,16.069991418181814,0.0,838.4906875757575,Fall,0.4463,0,0
2024-09-02,9,2024,CHICAGO O'HARE INTL ARPT,IL,UNKNOWN,Unknown,2.0,Unknown,0.0,Unknown,No Precipitation,Little brown bat,Unknown,Small,41.9786,-87.9048,680.0,4.16,19.166666666666668,60.46875,8.499326875,16.0692599,0.0,1001.06979634375,Fall,0.3979,0,1
2024-09-02,9,2024,CHICAGO O'HARE INTL ARPT,IL,UNKNOWN,Unknown,2.0,Unknown,0.0,Unknown,No Precipitation,Mourning dove,Unknown,Small,41.9786,-87.9048,680.0,4.16,19.166666666666668,60.46875,8.499326875,16.0692599,0.0,1001.06979634375,Fall,0.3979,0,1
2024-09-02,9,2024,CHICAGO O'HARE INTL ARPT,IL,UNKNOWN,Unknown,2.0,Unknown,0.0,Unknown,No Precipitation,Cliff swallow,Unknown,Small,41.9786,-87.9048,680.0,4.16,19.166666666666668,60.46875,8.499326875,16.0692599,0.0,1001.06979634375,Fall,0.3979,0,1
2024-09-02,9,2024,CHICAGO O'HARE INTL ARPT,IL,UNKNOWN,Unknown,2.0,Unknown,0.0,Unknown,No Precipitation,Red-tailed hawk,Unknown,Medium,41.9786,-87.9048,680.0,4.16,19.166666666666668,60.46875,8.499326875,16.0692599,0.0,1001.06979634375,Fall,0.3979,0,1
2024-09-03,9,2024,CHICAGO MIDWAY INTL ARPT,IL,UNKNOWN,Unknown,2.0,Unknown,0.0,Unknown,No Precipitation,Peregrine falcon,Unknown,Medium,41.785999,-87.752197,620.0,8.59,19.791666666666668,55.28125,9.0525375,16.0692599,0.0,1001.47193015625,Fall,0.3979,0,1
2024-09-03,9,2024,CHICAGO O'HARE INTL ARPT,IL,UNKNOWN,Unknown,2.0,Unknown,0.0,Unknown,No Precipitation,Mourning dove,Unknown,Small,41.9786,-87.9048,680.0,4.16,19.791666666666668,55.28125,9.0525375,16.0692599,0.0,1001.47193015625,Fall,0.3979,0,1
2024-04-24,4,2024,JOHN F KENNEDY INTL,NY,EL AL,A  ,2.0,Departure,0.0,Unknown,No Precipitation,Double-crested cormorant,Unknown,Large,40.639801,-73.7789,13.0,19.57,14.292929292929294,57.696969696969695,23.164742424242423,16.069991418181814,0.508,1011.76867225,Spring,0.6275,1,2
2024-08-16,8,2024,GREATER ROCHESTER INTL,NY,UNKNOWN,Unknown,2.0,Unknown,0.0,Unknown,No Precipitation,American crow,Unknown,Medium,43.1189,-77.672401,559.0,27.87,24.98366013071896,73.79411764705883,12.59071882352941,15.574624517647056,0.0,1016.295478882353,Summer,0.3178,0,1
2024-09-01,9,2024,CHICAGO O'HARE INTL ARPT,IL,UNKNOWN,Unknown,2.0,Unknown,0.0,Unknown,No Precipitation,Killdeer,Unknown,Small,41.9786,-87.9048,680.0,4.16,20.90277777777778,65.28125,18.3062425,16.0692599,0.0,993.863135125,Fall,0.3979,0,2
2024-09-03,9,2024,CITY OF COLORADO SPRINGS MUNI APRT,CO,UNKNOWN,Unknown,2.0,Unknown,0.0,Unknown,No Precipitation,Western meadowlark,No,Small,38.805801,-104.700996,6187.0,38.37,25.27777777777778,22.84375,14.936686875,16.0692599,0.0,836.76638653125,Fall,0.4463,0,0
2024-09-02,9,2024,DENVER INTL AIRPORT,CO,UNKNOWN,Unknown,2.0,Unknown,0.0,Unknown,No Precipitation,Horned lark,Unknown,Small,39.861698,-104.672997,5431.0,14.11,23.98989898989899,22.151515151515152,17.068757575757576,16.069991418181814,0.0,838.4906875757575,Fall,0.4463,0,1
2024-09-04,9,2024,CHICAGO MIDWAY INTL ARPT,IL,SOUTHWEST AIRLINES,A  ,2.0,Take-off Run,0.0,No Cloud,No Precipitation,Unknown bird,Unknown,Unknown,41.785999,-87.752197,620.0,8.59,21.92708333333333,53.0625,8.499326875,16.0692599,0.0,999.662328,Fall,0.3979,0,2
2024-08-22,8,2024,JOHN F KENNEDY INTL,NY,JETBLUE AIRWAYS,A  ,2.0,Landing Roll,0.0,Some Cloud,No Precipitation,Barn swallow,Yes,Small,40.639801,-73.7789,13.0,19.57,21.28472222222222,53.96875,15.037270625,16.0692599,0.0,1020.615616125,Summer,0.3178,0,1
2024-09-04,9,2024,LANSING MUNICIPAL ARPT,IL,PRIVATELY OWNED,A  ,1.0,Take-off Run,0.0,No Cloud,No Precipitation,Unknown bird - small,No,Small,41.534901,-87.529503,620.0,19.1,21.92708333333333,53.0625,8.499326875,16.0692599,0.0,999.662328,Fall,0.3979,0,1
2024-09-04,9,2024,CHICAGO MIDWAY INTL ARPT,IL,VOLARIS,A  ,2.0,Approach,0.0,No Cloud,No Precipitation,Unknown bird - medium,Unknown,Medium,41.785999,-87.752197,620.0,8.59,21.92708333333333,53.0625,8.499326875,16.0692599,0.0,999.662328,Fall,0.3979,0,2
2024-08-02,8,2024,QUAD CITY ARPT,IL,UNKNOWN,Unknown,2.0,Unknown,0.0,Unknown,No Precipitation,Western meadowlark,Unknown,Small,41.4485,-90.5075,590.0,11.69,24.24924924924925,80.29729729729729,13.048702702702704,15.722816843243242,0.0,988.8990992432432,Summer,0.3078,0,1
2024-09-02,9,2024,DENVER INTL AIRPORT,CO,UNKNOWN,Unknown,2.0,Unknown,0.0,Unknown,No Precipitation,White-tailed jackrabbit,Unknown,Large,39.861698,-104.672997,5431.0,14.11,23.98989898989899,22.151515151515152,17.068757575757576,16.069991418181814,0.0,838.4906875757575,Fall,0.4463,0,2
2024-09-04,9,2024,LA GUARDIA ARPT,NY,SOUTHWEST AIRLINES,A  ,2.0,Approach,0.0,Some Cloud,No Precipitation,Vesper bats,Yes,Small,40.777199,-73.872597,21.0,17.1,19.756944444444443,57.875,8.75078625,16.0692599,0.0,1029.37790025,Fall,0.3692,0,1
2024-09-05,9,2024,DENVER INTL AIRPORT,CO,SOUTHWEST AIRLINES,A  ,2.0,Approach,800.0,No Cloud,No Precipitation,Mourning dove,Unknown,Small,39.861698,-104.672997,5431.0,14.11,16.746031746031747,68.82857142857142,13.564437142857145,15.74946105142857,6.096,845.9395728,Fall,0.4463,0,0
2024-05-14,5,2024,PUEBLO MEMORIAL ARPT,CO,BUSINESS,A  ,1.0,Landing Roll,0.0,Some Cloud,No Precipitation,Western meadowlark,Unknown,Small,38.289101,-104.497002,4729.0,17.7,17.314814814814817,43.66666666666666,17.613332222222223,16.071942133333334,0.0,829.2516578888889,Spring,1.0,1,2
2024-09-04,9,2024,WESTCHESTER COUNTY ARPT,NY,ENVOY AIR,A  ,2.0,Approach,0.0,No Cloud,No Precipitation,Eastern red bat,Unknown,Small,41.066998,-73.707573,439.0,51.55,19.756944444444443,57.875,8.75078625,16.0692599,0.0,1029.37790025,Fall,0.3692,0,0
2024-09-05,9,2024,CHICAGO MIDWAY INTL ARPT,IL,SOUTHWEST AIRLINES,A  ,2.0,Approach,1500.0,No Cloud,No Precipitation,Unknown bird,Unknown,Unknown,41.785999,-87.752197,620.0,8.59,24.21875,62.28125,10.058375,16.0692599,1.016,995.1118664375,Fall,0.3979,0,1
2024-05-26,5,2024,CHICAGO O'HARE INTL ARPT,IL,CORPORATE FLIGHT MANAGEMENT,A  ,2.0,Approach,0.0,Unknown,No Precipitation,Killdeer,Unknown,Small,41.9786,-87.9048,680.0,4.16,17.580246913580247,75.22222222222223,15.235085333333334,13.20624404,36.83,979.3214120666668,Spring,0.9753,1,2
2024-09-06,9,2024,YAMPA VALLEY,CO,SKYWEST AIRLINES,A  ,2.0,Landing Roll,0.0,No Cloud,No Precipitation,Unknown bird,Unknown,Unknown,40.481201,-107.218002,6606.0,180.19,19.983164983164983,44.36363636363637,13.17647125,16.069991418181814,0.0,843.3034660909091,Fall,0.4463,0,0
2024-09-06,9,2024,CHICAGO O'HARE INTL ARPT,IL,SCANDANAVIAN AIRLINES,A  ,2.0,Take-off Run,0.0,No Cloud,No Precipitation,Unknown bird - small,Unknown,Small,41.9786,-87.9048,680.0,4.16,17.90849673202614,68.94117647058823,18.12874176470588,16.070679905882354,0.0,995.5687800882351,Fall,0.3979,0,2
2024-09-06,9,2024,GARFIELD COUNTY REGIONAL ARPT,CO,UNKNOWN,Unknown,2.0,Unknown,0.0,Unknown,No Precipitation,American kestrel,Unknown,Small,39.526299,-107.726997,5548.0,217.66,19.983164983164983,44.36363636363637,13.17647125,16.069991418181814,0.0,843.3034660909091,Fall,0.4463,0,0
2024-09-05,9,2024,DENVER INTL AIRPORT,CO,UNITED AIRLINES,A  ,2.0,Landing Roll,0.0,Overcast,No Precipitation,Northern waterthrush,Unknown,Small,39.861698,-104.672997,5431.0,14.11,16.746031746031747,68.82857142857142,13.564437142857145,15.74946105142857,6.096,845.9395728,Fall,0.4463,0,2
2024-09-05,9,2024,CHICAGO O'HARE INTL ARPT,IL,AMERICAN AIRLINES,A  ,2.0,Landing Roll,0.0,Overcast,Rain,Red-tailed hawk,Yes,Medium,41.9786,-87.9048,680.0,4.16,24.21875,62.28125,10.058375,16.0692599,1.016,995.1118664375,Fall,0.3979,0,2
2024-09-06,9,2024,DENVER INTL AIRPORT,CO,UNITED AIRLINES,A  ,2.0,Landing Roll,0.0,No Cloud,No Precipitation,Horned lark,Unknown,Small,39.861698,-104.672997,5431.0,14.11,19.983164983164983,44.36363636363637,13.17647125,16.069991418181814,0.0,843.3034660909091,Fall,0.4463,0,1
2024-09-06,9,2024,YAMPA VALLEY,CO,UNKNOWN,Unknown,2.0,Unknown,0.0,Unknown,No Precipitation,Unknown bird - small,No,Small,40.481201,-107.218002,6606.0,180.19,19.983164983164983,44.36363636363637,13.17647125,16.069991418181814,0.0,843.3034660909091,Fall,0.4463,0,0
2024-09-06,9,2024,DENVER INTL AIRPORT,CO,UPS AIRLINES,A  ,2.0,Take-off Run,0.0,No Cloud,No Precipitation,Horned lark,Unknown,Small,39.861698,-104.672997,5431.0,14.11,19.983164983164983,44.36363636363637,13.17647125,16.069991418181814,0.0,843.3034660909091,Fall,0.4463,0,1
2024-09-06,9,2024,CHICAGO O'HARE INTL ARPT,IL,FEDEX EXPRESS,A  ,2.0,Approach,1800.0,No Cloud,No Precipitation,Unknown bird - small,No,Small,41.9786,-87.9048,680.0,4.16,17.90849673202614,68.94117647058823,18.12874176470588,16.070679905882354,0.0,995.5687800882351,Fall,0.3979,0,0
2024-06-04,6,2024,DENVER INTL AIRPORT,CO,SKYWEST AIRLINES,A  ,2.0,Climb,0.0,Unknown,No Precipitation,Unknown bird,Unknown,Unknown,39.861698,-104.672997,5431.0,14.11,22.74305555555556,29.0,18.60799375,16.0692599,0.0,829.1575915,Summer,0.5549,0,2
2024-09-06,9,2024,CHICAGO O'HARE INTL ARPT,IL,AMERICAN AIRLINES,A  ,2.0,Approach,6000.0,No Cloud,No Precipitation,Unknown bird - small,Unknown,Small,41.9786,-87.9048,680.0,4.16,17.90849673202614,68.94117647058823,18.12874176470588,16.070679905882354,0.0,995.5687800882351,Fall,0.3979,0,0
2024-09-08,9,2024,ELIZABETH FIELD ARPT,NY,BUSINESS,A  ,1.0,Climb,900.0,No Cloud,No Precipitation,Unknown bird - medium,Yes,Medium,41.252099,-72.032218,9.0,55.02,18.36805555555556,51.46875,20.368209375,16.0692599,0.0,1014.78467584375,Fall,0.3692,0,0
2024-09-07,9,2024,CHICAGO O'HARE INTL ARPT,IL,SOUTHWEST AIRLINES,A  ,2.0,Approach,500.0,No Cloud,No Precipitation,Unknown bird - small,Unknown,Small,41.9786,-87.9048,680.0,4.16,13.958333333333332,58.53125,14.634935625,16.0692599,0.0,997.926803125,Fall,0.3979,0,0
2024-09-07,9,2024,DENVER INTL AIRPORT,CO,SOUTHWEST AIRLINES,A  ,2.0,Landing Roll,0.0,No Cloud,No Precipitation,Horned lark,Yes,Small,39.861698,-104.672997,5431.0,14.11,21.84027777777778,36.875,11.516839375,16.0692599,0.0,838.6606484375001,Fall,0.4463,0,1
2024-09-07,9,2024,DURANGO-LA PLATA COUNTY ARPT,CO,SKYWEST AIRLINES,A  ,2.0,Approach,10.0,Some Cloud,No Precipitation,Barn swallow,Unknown,Small,37.151501,-107.753998,6689.0,266.95,21.84027777777778,36.875,11.516839375,16.0692599,0.0,838.6606484375001,Fall,0.4463,0,0
2024-09-08,9,2024,CHICAGO O'HARE INTL ARPT,IL,UNITED AIRLINES,A  ,2.0,Take-off Run,0.0,Some Cloud,No Precipitation,Tennessee warbler,Unknown,Small,41.9786,-87.9048,680.0,4.16,16.23263888888889,57.1875,12.422093125,16.0692599,0.0,996.56166465625,Fall,0.3979,0,1
2024-09-03,9,2024,DENVER INTL AIRPORT,CO,UNKNOWN,Unknown,2.0,Unknown,0.0,Unknown,No Precipitation,Western meadowlark,Unknown,Small,39.861698,-104.672997,5431.0,14.11,25.27777777777778,22.84375,14.936686875,16.0692599,0.0,836.76638653125,Fall,0.4463,0,1
2024-09-08,9,2024,DENVER INTL AIRPORT,CO,SOUTHWEST AIRLINES,A  ,2.0,Landing Roll,0.0,No Cloud,No Precipitation,Unknown bird - small,No,Small,39.861698,-104.672997,5431.0,14.11,23.05555555555556,32.875,13.98114125,16.0692599,0.0,836.4912423437501,Fall,0.4463,0,2
2024-09-04,9,2024,CENTENNIAL ARPT,CO,UNKNOWN,Unknown,2.0,Unknown,0.0,Unknown,No Precipitation,Western meadowlark,Unknown,Small,39.5701,-104.849,5885.0,22.18,20.419753086419757,53.355555555555554,19.848526666666668,15.718602595555556,2.032,841.4426618888889,Fall,0.4463,0,1
2024-09-04,9,2024,CHICAGO O'HARE INTL ARPT,IL,UNKNOWN,Unknown,2.0,Unknown,0.0,Unknown,No Precipitation,American kestrel,Unknown,Small,41.9786,-87.9048,680.0,4.16,21.92708333333333,53.0625,8.499326875,16.0692599,0.0,999.662328,Fall,0.3979,0,1
2024-09-09,9,2024,DENVER INTL AIRPORT,CO,SKYWEST AIRLINES,A  ,2.0,Climb,12000.0,No Cloud,No Precipitation,Unknown bird,Unknown,Unknown,39.861698,-104.672997,5431.0,14.11,24.591503267973856,27.41176470588235,14.342059411764708,16.07067990588235,0.0,835.9303715,Fall,0.4463,0,0
2024-09-05,9,2024,ROCKY MOUNTAIN METROPOLITAN ARPT,CO,UNKNOWN,Unknown,2.0,Unknown,0.0,Unknown,No Precipitation,American kestrel,Unknown,Small,39.908802,-105.116997,5673.0,8.79,16.746031746031747,68.82857142857142,13.564437142857145,15.74946105142857,6.096,845.9395728,Fall,0.4463,0,2
2024-09-10,9,2024,GUNNISON-CRESTED BUTTE REGNL ARPT,CO,BUSINESS,A  ,2.0,Approach,50.0,No Cloud,No Precipitation,Unknown bird - small,Yes,Small,38.534672,-106.934566,7680.0,202.3,24.20875420875421,28.21212121212121,15.898328484848482,16.069991418181814,0.0,834.3551870606061,Fall,0.4463,0,0
